lien du produit,Nom,Image,Origine,Prix,Prix à l'unité,Poids
https://www.carrefour.fr/p/poivron-panaches-bio-3523680409637?t=1892, Poivron panachés Bio ,https://media.carrefour.fr/medias/379be57e3661349ea3a33455a8382245/p_200x200/3523680409637-photosite-20180701-091715-0.jpg, ORIGINE C.E.E. ," 2,00 ", 2.00 € / U ,
https://www.carrefour.fr/p/poivrons-rouges-bio-3523680470668?t=1892, Poivrons rouges Bio ,https://media.carrefour.fr/medias/75cfa9d63a5c3b3cafc993993e7131db/p_200x200/3523680470668-photosite-20211015-163557-0.jpg, ESPAGNE ," 2,00 ", 2.00 € / U ,
https://www.carrefour.fr/p/poivrons-doux-bio-3523680485969?t=1892, Poivrons doux Bio ,https://media.carrefour.fr/medias/7291a17fd33b31bfae9a1abb8b09a575/p_200x200/3523680485969-0.jpg, FRANCE ," 2,99 ", 2.99 € / U ,
https://www.carrefour.fr/p/poivrons-bicolores-bio-3523680419308?t=1892, Poivrons bicolores Bio ,https://media.carrefour.fr/medias/a750d9cbdecb338088ddd5277d6ba6b1/p_200x200/3523680419308-0.jpg, ESPAGNE ," 3,59 ", 3.59 € / U ,
https://www.carrefour.fr/p/poivrons-panaches-rouge-et-vert-3276550314899?t=1892, Poivrons panachés rouge et vert ,https://media.carrefour.fr/medias/f81b62febf32330faf4623137a713ea1/p_200x200/3276550314899-photosite-20150617-162741-0.jpg, ESPAGNE ," 0,99 ", 3.96 € / KG ,
https://www.carrefour.fr/p/poivrons-corne-de-boeuf-vrac-3276557535907?t=1892, Poivrons corne de bœuf vrac ,https://media.carrefour.fr/medias/66097a3901563685adb3f51836f58e36/p_200x200/3276557535907-photosite-20200804-174615-0.jpg, ESPAGNE ," 3,69 ", 3.69 € / KG ,
https://www.carrefour.fr/p/poivrons-jaunes-vrac-3000000039267?t=1892, Poivrons jaunes vrac ,https://media.carrefour.fr/medias/02d5ebdf37443e1a9c81c1fb74262662/p_200x200/3000000039267-0.jpg, BELGIQUE ," 1,53 ", 4.39 € / KG ,
https://www.carrefour.fr/p/poivrons-verts-vrac-3000000039304?t=1892, Poivrons verts vrac ,https://media.carrefour.fr/medias/b94488994b9336018620f8c5e5f7b183/p_200x200/3000000039304-0.jpg, ESPAGNE ," 1,53 ", 4.39 € / KG ,
https://www.carrefour.fr/p/poivrons-rouges-vrac-3000000039281?t=1892, Poivrons rouges vrac ,https://media.carrefour.fr/medias/2ec264080ea13c75a55009690f41af3f/p_200x200/3000000039281-0.jpg, ESPAGNE ," 1,53 ", 4.39 € / KG ,
https://www.carrefour.fr/p/carotte-sans-residu-de-pesticides-3523680402577?t=1892, Carotte Sans résidu de Pesticides ,https://media.carrefour.fr/medias/646f7094d89f305787fddb4d42958f95/p_200x200/3523680402577-photosite-20190517-173904-0.jpg, FRANCE ," 1,29 ", 1.72 € / KG ,
https://www.carrefour.fr/p/carotte-vrac-bio-3276552726348?t=1892, Carotte vrac Bio ,https://media.carrefour.fr/medias/dc1e4581240c364fb23fae8a43e5b6dc/p_200x200/3276552726348-photosite-20200918-172606-0.jpg, FRANCE ," 2,49 ", 2.49 € / KG ,
https://www.carrefour.fr/p/carotte-simpl-3523680501867?t=1892, Carotte SIMPL ,https://media.carrefour.fr/medias/cb73fcb5baf234dbafc17b2751a6fb2f/p_200x200/3523680501867-0.jpg, FRANCE ," 2,49 ", 1.24 € / KG ,
https://www.carrefour.fr/p/carotte-des-sables-vrac-3000000038017?t=1892, Carotte des sables vrac ,https://media.carrefour.fr/medias/d3f405ea83ad3202891754d380ee1907/p_200x200/3000000038017-0.jpg, FRANCE ," 1,99 ", 1.99 € / KG ,
https://www.carrefour.fr/p/carottes-botte-fanes-3276556001885?t=1892, Carottes botte fanes ,https://media.carrefour.fr/medias/517dcf12ef3e32caa2a70dba592c6dd1/p_200x200/3276556001885-photosite-20160318-163915-0.jpg, FRANCE ," 1,99 ", 1.99 € / U ,
https://www.carrefour.fr/p/carottes-planete-vegetal-3523680244535?t=1892, Carottes PLANETE VEGETAL ,https://media.carrefour.fr/medias/09169f1a84e73942b1fad3b9d5caf2c7/p_200x200/3523680244535-photosite-20150617-162405-0.jpg, FRANCE ," 0,99 ", 1.98 € / KG ,
https://www.carrefour.fr/p/carottes-petites-3523680266865?t=1892, Carottes petites ,https://media.carrefour.fr/medias/2dab2da867b63771b5d2836d6ce96f4b/p_200x200/3523680266865-photosite-20160318-163336-0.jpg, ORIGINE C.E.E. ," 0,99 ", 1.98 € / KG ,
https://www.carrefour.fr/p/carottes-bio-3523680271616?t=1892, Carottes Bio ,https://media.carrefour.fr/medias/9117ae2270833dc0a2af8916705e55b4/p_200x200/3523680271616-photosite-20191224-163817-0.jpg, FRANCE ," 0,99 ", 0.66 € / KG ,
https://www.carrefour.fr/p/carottes-agroecologie-filiere-qualite-carrefour-3523680426818?t=1892, Carottes agroécologie FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/a08a915ae763384f9ac19475c163ffea/p_200x200/3523680426818-photosite-20190726-170410-0.jpg, FRANCE ," 1,89 ", 1.89 € / KG ,
https://www.carrefour.fr/p/carottes-bio-carrefour-3523680485259?t=1892, Carottes Bio CARREFOUR ,https://media.carrefour.fr/medias/a65dff3fc4eb35da9d2511278fbabad2/p_200x200/3523680485259-0.jpg, FRANCE ," 3,69 ", 2.46 € / KG ,
https://www.carrefour.fr/p/carottes-bio-3270190214922?t=1892, Carottes bio ,https://media.carrefour.fr/medias/970b5ab7d3ef39b7841bf5076ad2147d/p_200x200/3270190214922-photosite-20160318-163833-0.jpg, FRANCE ," 2,19 ", 2.19 € / KG ,
https://www.carrefour.fr/p/carottes-petit-prix-3276550261162?t=1892, Carottes PETIT PRIX ,https://media.carrefour.fr/medias/7491b8b8827d3986a9ba62e50dd2a99c/p_200x200/3276550261162-photosite-20140327-173142-0.jpg, FRANCE ," 3,29 ", 1.64 € / KG ,
https://www.carrefour.fr/p/carottes-couleur-mix-3276550315001?t=1892, Carottes couleur mix ,https://media.carrefour.fr/medias/046d5fe8e3dd324189d0670fc4a11af1/p_200x200/3276550315001-photosite-20180427-160745-0.jpg, FRANCE ," 2,55 ", 2.55 € / KG ,
https://www.carrefour.fr/p/carottes-vrac-3276552611057?t=1892, Carottes vrac ,https://media.carrefour.fr/medias/9056bb7c78fd30fb9674fecd9fba3215/p_200x200/3276552611057-0.jpg, FRANCE ," 2,49 ", 2.49 € / KG ,
https://www.carrefour.fr/p/carottes-filiere-qualite-carrefour-3276554571540?t=1892, Carottes FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/ce7146d433a43f738da810f0fb1b19c8/p_200x200/3276554571540-0.jpg, FRANCE ," 1,19 ", 1.19 € / KG ,
https://www.carrefour.fr/p/carottes-carrefour-3276554576385?t=1892, Carottes CARREFOUR ,https://media.carrefour.fr/medias/37d1dc61bb62320094b2ba2b545a5a69/p_200x200/3276554576385-photosite-20170503-162046-0.jpg, FRANCE ," 1,99 ", 1.99 € / KG ,
https://www.carrefour.fr/p/carottes-bio-carottes-3276557196955?t=1892, Carottes bio Carottes ,https://media.carrefour.fr/medias/9a87b77ab60b3ec384324fcb8aade7e5/p_200x200/3276557196955-photosite-20150616-083358-0.jpg, FRANCE ," 2,49 ", 2.49 € / KG ,
https://www.carrefour.fr/p/carottes-vrac-filiere-qualite-carrefour-3276558384832?t=1892, Carottes vrac FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/5311c71074a33e06a455bf018cb7b2c9/p_200x200/3276558384832-0.jpg, FRANCE ," 1,99 ", 1.99 € / KG ,
https://www.carrefour.fr/p/carottes-filiere-qualite-carrefour-agroecologie-carrefour-le-marche-3523680483545?t=1892, Carottes Filière Qualité Carrefour Agroécologie CARREFOUR LE MARCHE ,https://media.carrefour.fr/medias/a01cc52779843de79b2f3bcce45fbe89/p_200x200/3523680483545-0.jpg, FRANCE ," 2,49 ", 1.66 € / KG ,
https://www.carrefour.fr/p/carottes-bio-carrefour-bio-3270190010074?t=1892, Carottes Bio  CARREFOUR BIO ,https://media.carrefour.fr/medias/30bc52deab4b328ba1e7df8dd2f786c8/p_200x200/3270190010074-photosite-20211008-074033-0.jpg, FRANCE ," 1,99 ", 1.99 € / KG ,
https://www.carrefour.fr/p/carottes-en-sachet-filiere-qualite-carrefour-3276558928456?t=1892, Carottes en sachet FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/d929533a6a9a36c1be9e967493622456/p_200x200/3276558928456-photosite-20181204-225806-0.jpg, FRANCE ," 3,29 ", 1.10 € / KG ,
https://www.carrefour.fr/p/mini-carottes-3276550353218?t=1892, Mini carottes ,https://media.carrefour.fr/medias/b006146241ac392eb1cf10d0fcad444f/p_200x200/3276550353218-photosite-20191105-163719-0.jpg, ORIGINE PAYS TIERS ," 3,01 ", 3.01 € / U ,
https://www.carrefour.fr/p/patate-douce-3523680285477?t=1892, Patate douce ,https://media.carrefour.fr/medias/e4d2bb2373d1376387db6e51963bdbca/p_200x200/3523680285477-photosite-20171027-160505-0.jpg, FRANCE ," 2,99 ", 2.99 € / KG ,
https://www.carrefour.fr/p/patate-douce-bio-3523680298378?t=1892, Patate douce Bio ,https://media.carrefour.fr/medias/c302e5136d1030e49585231fcdf80b1d/p_200x200/3523680298378-photosite-20160930-162542-0.jpg, FRANCE ," 2,99 ", 5.98 € / KG ,
https://www.carrefour.fr/p/patate-douce-bio-carrefour-bio-3523680442993?t=1892, Patate douce Bio CARREFOUR BIO ,https://media.carrefour.fr/medias/7af0da5b8b7735d98cce015000fdfa0c/p_200x200/3523680442993-0.jpg, FRANCE ," 2,99 ", 5.98 € / KG ,
https://www.carrefour.fr/p/patate-douce-vrac-bio-3276552748647?t=1892, Patate douce vrac Bio ,https://media.carrefour.fr/medias/838dc70412e43695bba0f5710bd483a0/p_200x200/3276552748647-photosite-20200918-172603-0.jpg, FRANCE ," 4,99 ", 4.99 € / KG ,
https://www.carrefour.fr/p/patates-douces-vrac-3000000041376?t=1892, Patates douces vrac ,https://media.carrefour.fr/medias/a49a9106047d36f8b98a39f807d1cd1e/p_200x200/3000000041376-photosite-20150828-162646-0.jpg, ESPAGNE ," 2,99 ", 2.99 € / KG ,
https://www.carrefour.fr/p/pomme-de-terre-de-consommation-amandine-3523680333673?t=1892, Pomme de terre de consommation AMANDINE ,https://media.carrefour.fr/medias/306c1832b9c1372caa3799a203ecd773/p_200x200/3523680333673-photosite-20210621-143201-0.jpg, FRANCE ," 4,69 ", 2.34 € / KG ,
https://www.carrefour.fr/p/pomme-de-terre-primeur-delicatesse-3276555139145?t=1892, Pomme de terre primeur Délicatesse ,https://media.carrefour.fr/medias/b5afaccc4fe53d51a60a1e67f4c773bd/p_200x200/3276555139145-photosite-20180831-124010-0.jpg, FRANCE ," 2,91 ", 2.91 € / KG ,
https://www.carrefour.fr/p/pomme-de-terre-ratte-3276555823389?t=1892, Pomme de terre ratte ,https://media.carrefour.fr/medias/e72789cfa7e8347899e3121147207de7/p_200x200/3276555823389-0.jpg, FRANCE ," 2,99 ", 2.99 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-vapeur-gratin-rissolee-3386220000011?t=1892, Pommes de terre Vapeur / Gratin / Rissolée ,https://media.carrefour.fr/medias/16f229d86a85369290ac6e50b0cd01c8/p_200x200/3386220000011-photosite-20160318-164019-0.jpg, FRANCE ," 3,99 ", 1.60 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-rouge-vapeur-gratin-rissolee-3386220000028?t=1892, Pommes de terre rouge Vapeur / Gratin / Rissolée ,https://media.carrefour.fr/medias/79e29cc4708c3694b913d9b5c29a4ebc/p_200x200/3386220000028-photosite-20160318-163614-0.jpg, FRANCE ," 2,99 ", 1.20 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-puree-four-potage-filiere-qualite-carrefour-3386220000035?t=1892, Pommes de terre Purée / Four / Potage FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/3f9bd091821d3660b88c71a94ef8e4fb/p_200x200/3386220000035-photosite-20160318-163910-0.jpg, FRANCE ," 3,99 ", 1.60 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-special-frites-filiere-qualite-carrefour-3386220000042?t=1892, Pommes de terre spécial frites FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/8c15870a27a13200a0e3e5fb7ba45563/p_200x200/3386220000042-photosite-20160318-163953-0.jpg, FRANCE ," 3,99 ", 1.60 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-grenaille-micro-ondable-filiere-qualite-carrefour-3523680256019?t=1892, Pommes de terre de consommation Grenaille Micro-ondable FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/da686146ac8433718c01c14c35c1703b/p_200x200/3523680256019-photosite-20200909-223923-0.jpg, FRANCE ," 2,59 ", 3.45 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-primeur-delicatesse-reflets-de-france-3523680265455?t=1892, Pommes de terre primeur Délicatesse REFLETS DE FRANCE ,https://media.carrefour.fr/medias/112c7995f1b43b33a06ce60c62c8d872/p_200x200/3523680265455-photosite-20150612-162510-0.jpg, FRANCE ," 3,99 ", 5.32 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-agroecologie-reflets-de-france-3523680265462?t=1892, Pommes de terre de consommation agroécologie REFLETS DE FRANCE ,https://media.carrefour.fr/medias/c472adae7c9f318f8efe67021b18de5f/p_200x200/3523680265462-photosite-20180427-160843-0.jpg, FRANCE ," 3,99 ", 5.32 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-primeur-reflets-de-france-3523680298576?t=1892, Pommes de terre primeur REFLETS DE FRANCE ,https://media.carrefour.fr/medias/c63e3c0455e03492b05f0d45f1f16d88/p_200x200/3523680298576-0.jpg, FRANCE ," 3,79 ", 4.21 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-blanche-de-consommation-chair-ferme-vrac-bio-3523680305915?t=1892, Pommes de terre blanche de consommation chair ferme vrac Bio ,https://media.carrefour.fr/medias/a4a842e197d73d4089264085c420f14d/p_200x200/3523680305915-photosite-20200918-172729-0.jpg, FRANCE ," 2,99 ", 2.99 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-primeur-bio-3523680322042?t=1892, Pommes de terre primeur Bio ,https://media.carrefour.fr/medias/7a9575ffa8db3078b227e168df8503c9/p_200x200/3523680322042-photosite-20200519-171915-0.jpg, FRANCE ," 4,99 ", 4.99 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-petit-prix-3523680323667?t=1892, Pommes de terre PETIT PRIX ,https://media.carrefour.fr/medias/c14993ac99b33ca89030bdc2ae3d7cd9/p_200x200/3523680323667-photosite-20160726-162848-0.jpg, FRANCE ," 0,99 ", 0.99 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-grenaille-carrefour-bio-3523680335134?t=1892, Pommes de terre Grenaille CARREFOUR BIO ,https://media.carrefour.fr/medias/7317bb98b2e9398bbc38614c235bd243/p_200x200/3523680335134-0.jpg, FRANCE ," 2,89 ", 3.85 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-puree-four-potage-carrefour-bio-3523680384798?t=1892, Pommes de terre Purée / Four / Potage CARREFOUR BIO ,https://media.carrefour.fr/medias/2c94684f58753a1aa935a8bcc1bef2b7/p_200x200/3523680384798-0.jpg, FRANCE ," 2,99 ", 1.99 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-primeur-de-noirmoutier-3523680411418?t=1892, Pommes de terre primeur de Noirmoutier ,https://media.carrefour.fr/medias/76f438d7ac4f390783e16e469514be2f/p_200x200/3523680411418-0.jpg, FRANCE ," 4,99 ", 2.50 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-primeur-de-noirmoutier-agroecologie-reflets-de-france-3523680424319?t=1892, Pommes de terre Primeur de Noirmoutier agroécologie REFLETS DE FRANCE ,https://media.carrefour.fr/medias/9c9a32ef865430149786cb3943a15ce2/p_200x200/3523680424319-photosite-20190517-173910-0.jpg, FRANCE ," 3,69 ", 4.92 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-amandine-3523680431164?t=1892, Pommes de terre de consommation AMANDINE ,https://media.carrefour.fr/medias/13a8e4b8bac23c01b850d4f84f059e41/p_200x200/3523680431164-photosite-20210621-143512-0.jpg, FRANCE ," 3,99 ", 1.66 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-vapeur-blanche-agroecologie-filiere-qualite-carrefour-3523680445635?t=1892, Pommes de terre Vapeur Blanche agroécologie FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/858fb388d3ec3bc292f9bcd8adcf7c88/p_200x200/3523680445635-photosite-20200731-171827-0.jpg, FRANCE ," 3,99 ", 1.60 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-vapeur-rouge-agroecologie-filiere-qualite-carrefour-3523680445659?t=1892, Pommes de terre Vapeur Rouge agroécologie FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/a5d80030fdd0348a91064e16c81c3c2a/p_200x200/3523680445659-photosite-20200731-171826-0.jpg, FRANCE ," 3,29 ", 1.32 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-micro-ondable-blanches-agroecologie-filiere-qualite-carrefour-3523680445666?t=1892, Pommes de terre Micro Ondable blanches agroécologie FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/ab83ae0245a6339aa8414c1ab76b373f/p_200x200/3523680445666-photosite-20200731-171833-0.jpg, FRANCE ," 2,79 ", 2.79 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-micro-ondable-blanches-agroecologie-filiere-qualite-carrefour-3523680445673?t=1892, Pommes de terre Micro-Ondable blanches agroécologie FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/15a8aa1ab7e63bb9be08aae03b48035a/p_200x200/3523680445673-photosite-20200731-171828-0.jpg, FRANCE ," 2,79 ", 3.72 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-puree-four-potage-agroecologie-filiere-qualite-carrefour-3523680445680?t=1892, Pommes de terre Purée / Four / Potage AgroEcologie FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/a80e1f257b033c729dc5a82f4ff8fbdf/p_200x200/3523680445680-photosite-20200731-171838-0.jpg, FRANCE ," 3,89 ", 1.56 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-a-chair-ferme-c-est-qui-le-patron-3523680445918?t=1892, Pommes de terre de consommation à chair ferme C'EST QUI LE PATRON ,https://media.carrefour.fr/medias/a1f87c66e5533e28b69fd9369f1c1a10/p_200x200/3523680445918-photosite-20200922-171443-0.jpg, FRANCE ," 3,85 ", 1.54 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-grenaille-bio-3523680466715?t=1892, Pommes de terre Grenaille Bio ,https://media.carrefour.fr/medias/61a772fbf237330499f93532c73cbe65/p_200x200/3523680466715-photosite-20211211-060820-0.jpg, FRANCE ," 2,89 ", 3.85 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-simpl-3523680497290?t=1892, Pommes de terre SIMPL ,https://media.carrefour.fr/medias/a7460836c9ff3205ab6c5e91af84e9ed/p_200x200/3523680497290-0.jpg, FRANCE ," 0,99 ", 0.99 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-vapeur-blanches-carrefour-3523680504202?t=1892, Pommes de terre vapeur blanches CARREFOUR ,https://media.carrefour.fr/medias/452961ca4dcf33f9a8abf7c1aae402e0/p_200x200/3523680504202-0.jpg, FRANCE ," 2,39 ", 1.20 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-carrefour-3523680504493?t=1892, Pommes de terre de consommation CARREFOUR ,https://media.carrefour.fr/medias/f57482b856ce36cbb2a5119094bafda3/p_200x200/3523680504493-0.jpg, FRANCE ," 2,59 ", 1.30 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-non-lavees-3000033027248?t=1892, Pommes de terre de consommation non lavées ,https://media.carrefour.fr/medias/62b11b2aa21a322fb04156bf6b3b7d04/p_200x200/3000033027248-photosite-20160318-163450-0.jpg, FRANCE ," 5,99 ", 1.20 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-micro-ondable-filiere-qualite-carrefour-3276550322559?t=1892, Pommes de terre de consommation Micro-ondable FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/1ca7e1468e6f37fb8b7109ad85af7535/p_200x200/3276550322559-photosite-20160330-163410-0.jpg, FRANCE ," 2,79 ", 2.79 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-conservation-vrac-3276550072225?t=1892, Pommes de terre de conservation vrac ,https://media.carrefour.fr/medias/1180f52c58bb30edb6023c171185d8ad/p_200x200/3276550072225-photosite-20210420-180541-0.jpg, FRANCE ," 1,99 ", 1.99 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-carrefour-bio-3276550258520?t=1892, Pommes de terre de consommation CARREFOUR BIO ,https://media.carrefour.fr/medias/0f31cbb40bb239a9818b96a4a96396cb/p_200x200/3276550258520-photosite-20160318-163343-0.jpg, ORIGINE C.E.E ," 3,19 ", 2.13 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-grenaille-bio-3276550311782?t=1892, Pommes de terre de consommation Grenaille Bio ,https://media.carrefour.fr/medias/daecf5c44e033b6196f1a20bb057ef46/p_200x200/3276550311782-photosite-20150617-162509-0.jpg, FRANCE ," 3,49 ", 3.49 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-3276550315858?t=1892, Pommes de terre de consommation ,https://media.carrefour.fr/medias/165a239efa3c354295f037e862506ff0/p_200x200/3276550315858-photosite-20150617-162728-0.jpg, FRANCE ," 4,25 ", 0.85 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-puree-potage-four-3276554591753?t=1892, Pommes de terre Purée Potage Four ,https://media.carrefour.fr/medias/922a4a02d23f34d6836e55ec82ecb1bc/p_200x200/3276554591753-photosite-20150617-162504-0.jpg, FRANCE ," 3,39 ", 1.36 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-grenaille-3276554824233?t=1892, Pommes de terre grenaille ,https://media.carrefour.fr/medias/9ad1cfd9f8e439fbb18b4551508058c6/p_200x200/3276554824233-photosite-20180911-161304-0.jpg, FRANCE ," 3,49 ", 3.49 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-bio-3276554857712?t=1892, Pommes de terre de consommation Bio ,https://media.carrefour.fr/medias/adfe9529749c3cd99e2d70076bceb44e/p_200x200/3276550352884-photosite-20200728-171749-0.jpg, FRANCE ," 2,99 ", 1.99 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-non-lavees-petit-prix-3276555649774?t=1892, Pommes de terre de consommation non lavées PETIT PRIX ,https://media.carrefour.fr/medias/81d986cb1fcf3f1bb563c02adae9ec67/p_200x200/3276555649774-photosite-20150617-162406-0.jpg, FRANCE ," 3,49 ", 0.70 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-nouvelle-carrefour-bio-3276555909014?t=1892, Pommes de terre Nouvelle CARREFOUR BIO ,https://media.carrefour.fr/medias/825bb19b48b93255b8cf55dad5821116/p_200x200/3276555909014-0.jpg, FRANCE ," 2,99 ", 1.99 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-puree-four-potage-variete-filiere-qualite-carrefour-3276556201223?t=1892, Pommes de terre Purée / Four / Potage variété FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/486c65e5055a3a75a806dcb95e0f2517/p_200x200/3276556201223-photosite-20181127-162229-0.jpg, FRANCE ," 3,89 ", 1.56 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-frites-melody-filiere-qualite-carrefour-3276556201230?t=1892, Pommes de terre Frites Melody FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/6e5ce56d21933200b91163394b0a8e35/p_200x200/3276556201230-photosite-20181127-162151-0.jpg, FRANCE ," 3,89 ", 1.56 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-vapeur-filiere-qualite-carrefour-3276556201261?t=1892, Pommes de terre Vapeur FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/2fbb1775fbdf374abe22f857cf2628c9/p_200x200/3276556201261-photosite-20181127-162216-0.jpg, FRANCE ," 3,99 ", 1.60 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-frites-filiere-qualite-carrefour-3276557653229?t=1892, Pommes de terre de consommation frites FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/f58d586d6fc1349ea7ec999dfee8b1b2/p_200x200/3276557653229-photosite-20140520-123517-0.jpg, FRANCE ," 4,49 ", 1.80 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-branches-vapeur-gratin-rissolee-carrefour-3276557653236?t=1892, Pommes de terre branches Vapeur / Gratin / Rissolée CARREFOUR ,https://media.carrefour.fr/medias/bbb0d7022ced3bb48c9597aee9f426d9/p_200x200/3276557653236-photosite-20180831-124014-0.jpg, FRANCE ," 2,99 ", 1.20 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-rouge-vapeur-gratin-et-rissolee-filiere-qualite-carrefour-3276557653243?t=1892, Pommes de terre rouge vapeur gratin et rissolée FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/d4ad016079c73b83ae734d1983678b2a/p_200x200/3276557653243-photosite-20140520-123524-0.jpg, FRANCE ," 4,69 ", 1.88 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-puree-potage-four-filiere-qualite-carrefour-3276557653274?t=1892, Pommes de terre Purée Potage Four FILIERE QUALITE CARREFOUR ,https://media.carrefour.fr/medias/bbc17f8ca00f3b889e93a7b8718b993a/p_200x200/3276557653274-photosite-20140520-123529-0.jpg, FRANCE ," 4,49 ", 1.80 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-primeur-ile-de-re-aop-3276558553306?t=1892, Pommes de terre primeur Ile de Ré AOP ,https://media.carrefour.fr/medias/a4a0a4290a643e60975d070bbc44ec37/p_200x200/3276558553306-0.jpg, FRANCE ," 4,99 ", 2.50 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-pompadour-label-rouge-3276558743646?t=1892, Pommes de terre Pompadour Label Rouge ,https://media.carrefour.fr/medias/f4bf161083a53aa89e7e39beb4eceda8/p_200x200/3276558743646-photosite-202315-113136-1.jpg, FRANCE ," 3,99 ", 3.99 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-primeur-de-noirmoutier-igp-3276559251096?t=1892, Pommes de terre primeur de Noirmoutier IGP ,https://media.carrefour.fr/medias/5f4af24deb2c33ca8188ba0f7845b400/p_200x200/3276559251096-photosite-20190528-162758-0.jpg, FRANCE ," 4,99 ", 2.50 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-vapeur-carrefour-bio-3276559762066?t=1892, Pommes de terre de consommation Vapeur CARREFOUR BIO ,https://media.carrefour.fr/medias/ad58202f6646302b856eec644ec2a320/p_200x200/3276559762066-0.jpg, FRANCE ," 2,99 ", 1.99 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-de-consommation-blanches-non-lavees-3760190370051?t=1892, Pommes de terre de consommation blanches non lavées ,https://media.carrefour.fr/medias/69db9547a76939ee85051b636e8f0522/p_200x200/3760190370051-photosite-20160318-163450-0.jpg, FRANCE ," 1,50 ", 0.30 € / KG ,
https://www.carrefour.fr/p/pommes-de-terre-vapeur-carrefour-3276559820681?t=1892, Pommes de terre Vapeur CARREFOUR ,https://media.carrefour.fr/medias/df1067b142a23b7db3fa86a275138dc6/p_200x200/3276559820681-photosite-20150619-162636-0.jpg, FRANCE ," 2,59 ", 2.59 € / KG ,
